試合日時（時刻含む）,Season,Kind,Week,Day,GameNumber,主審,後攻チーム,先攻チーム,プレイの番号,回,表/裏,,,,,out,,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦２,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果２,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,1番守備,1番氏名,2番守備,2番氏名,3番守備,3番氏名,4番守備,4番氏名,5番守備,5番氏名,6番守備,6番氏名,7番守備,7番氏名,8番守備,8番氏名,9番守備,9番氏名,投手氏名,1番守備,1番氏名,2番守備,2番氏名,3番守備,3番氏名,4番守備,4番氏名,5番守備,5番氏名,6番守備,6番氏名,7番守備,7番氏名,8番守備,8番氏名,9番守備,9番氏名,投手氏名,1番○打,1番タイプ,2番○打,2番タイプ,3番○打,3番タイプ,4番○打,4番タイプ,5番○打,5番タイプ,6番○打,6番タイプ,7番○打,7番タイプ,8番○打,8番タイプ,9番○打,9番タイプ,投手○投,投手背番号,1番○打,1番タイプ,2番○打,2番タイプ,3番○打,3番タイプ,4番○打,4番タイプ,5番○打,5番タイプ,6番○打,6番タイプ,7番○打,7番タイプ,8番○打,8番タイプ,9番○打,9番タイプ,投手○投,投手背番号,首振り,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,球種１,球種２,球種３,球種４,球種１,球種２,球種３,球種４,3,4,5,6,7,8,9,記録者,攻撃チーム,勝利チーム,得点チーム,投球数／打席,タイミング,リアクション,打者タイプ,クイック,牽制の強さ
2018/4/1 10:50,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,47,2,表,1,0,0,0,1,打席継続,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,26,徳田優大,0,継続,0,0,投球,17,72.05,168.2,ツーシーム,見逃し,0,0,0,0,0,0,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:51,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,48,2,表,1,0,1,0,1,打席継続,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,27,徳田優大,0,継続,0,0,投球,17,68,157.75,ツーシーム,見逃し,0,0,0,0,0,0,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:51,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,49,2,表,1,0,2,0,1,打席継続,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,28,徳田優大,0,継続,0,0,投球,17,39.45,224.55,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:51,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,50,2,表,1,0,2,1,1,打席継続,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,29,徳田優大,0,継続,0,0,投球,17,33.8,86.9,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,131,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:52,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,51,2,表,1,0,2,2,1,打席継続,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,30,徳田優大,0,継続,0,0,投球,17,39.05,233.8,チェンジ,ボール,0,0,0,0,0,0,0,0,0,0,117,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:52,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,52,2,表,1,0,2,3,1,打席継続,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,31,徳田優大,0,継続,0,0,投球,17,151.7,92.15,スライダー,ファール,0,0,カット,0,62.35,210.85,0,0,0,0,117,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,ハーフスイング,,0,
2018/4/1 10:53,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,53,2,表,1,0,2,3,1,打席完了,イニング継続,試合継続,0,0,5,有住隆哉,0,0,7,宮木紳道,左,0,0,0,土井大輝,右,32,徳田優大,0,三進,0,アウト,投球,17,102.6,191.15,チェンジ,凡打死,0,4,ゴロ,0,149.5,149.65,0,0,0,0,118,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:53,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,54,2,表,1,0,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,5,有住隆哉,8,松下雄大,右,0,0,0,土井大輝,右,33,徳田優大,0,0,継続,0,投球,19,148.9,171.05,スライダー,空振り,0,0,0,0,0,0,0,0,0,0,116,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:53,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,55,2,表,1,0,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,5,有住隆哉,8,松下雄大,右,0,0,0,土井大輝,右,34,徳田優大,0,0,継続,0,投球,19,221.35,230.6,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,130,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:54,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,56,2,表,1,0,1,1,2,打席継続,イニング継続,試合継続,0,0,0,0,5,有住隆哉,8,松下雄大,右,0,0,0,土井大輝,右,35,徳田優大,0,0,継続,0,投球,19,164.2,112.3,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,115,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:54,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,57,2,表,1,0,2,1,2,打席継続,イニング継続,試合継続,0,0,0,0,5,有住隆哉,8,松下雄大,右,0,0,0,土井大輝,右,36,徳田優大,0,0,継続,0,投球,19,253.55,230.15,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,131,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:54,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,58,2,表,1,0,2,2,2,打席継続,イニング継続,試合継続,0,0,0,0,5,有住隆哉,8,松下雄大,右,0,0,0,土井大輝,右,37,徳田優大,0,0,継続,0,投球,19,214.5,35.85,スライダー,ボール,0,0,0,0,0,0,0,0,0,0,114,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:55,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,59,2,表,1,0,2,3,2,打席完了,イニング継続,試合継続,0,0,0,0,5,有住隆哉,8,松下雄大,右,0,0,0,土井大輝,右,38,徳田優大,0,0,継続,出塁,投球,19,26.15,120.75,ストレート,四球,0,0,0,0,0,0,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:55,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,60,2,表,1,0,0,0,2,打席継続,イニング継続,試合継続,8,松下雄大,0,0,5,有住隆哉,9,馬場龍星,右,0,0,0,土井大輝,右,39,徳田優大,継続,0,継続,0,牽制,0,0,0,0,0,0,0,0,0,0,0,一塁牽制,ターン,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:55,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,61,2,表,1,0,0,0,2,打席継続,イニング継続,試合継続,8,松下雄大,0,0,5,有住隆哉,9,馬場龍星,右,0,0,0,土井大輝,右,39,徳田優大,継続,0,継続,0,投球,19,175.45,199.2,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:56,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,62,2,表,1,0,1,0,2,打席完了,イニング継続,試合継続,8,松下雄大,0,0,5,有住隆哉,9,馬場龍星,右,0,0,0,土井大輝,右,40,徳田優大,三進,0,本進,出塁,投球,19,200.4,47.9,ストレート,単打,0,9,ライナー,0,179.25,155.25,0,0,0,0,131,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:56,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,63,2,表,2,0,0,0,2,打席継続,イニング継続,試合継続,9,馬場龍星,0,0,8,松下雄大,1,上西嵐満,左,0,0,0,土井大輝,右,41,徳田優大,継続,0,継続,0,牽制,0,0,0,0,0,0,0,0,0,0,0,一塁牽制,ターン,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:57,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,64,2,表,2,0,0,0,2,打席継続,イニング継続,試合継続,9,馬場龍星,0,0,8,松下雄大,1,上西嵐満,左,0,0,0,土井大輝,右,41,徳田優大,継続,0,継続,0,投球,17,24.15,44.3,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,131,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:57,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,65,2,表,2,0,0,1,2,打席継続,イニング継続,試合継続,9,馬場龍星,0,0,8,松下雄大,1,上西嵐満,左,0,0,0,土井大輝,右,42,徳田優大,継続,0,継続,0,投球,17,61.95,150.5,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,116,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:57,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,66,2,表,2,0,1,1,2,打席継続,イニング継続,試合継続,9,馬場龍星,0,0,8,松下雄大,1,上西嵐満,左,0,0,0,土井大輝,右,43,徳田優大,継続,0,継続,0,投球,19,99,78.9,ストレート,ファール,0,0,カット,0,102.95,252.45,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:58,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,67,2,表,2,0,2,1,2,打席継続,イニング継続,試合継続,9,馬場龍星,0,0,8,松下雄大,1,上西嵐満,左,0,0,0,土井大輝,右,44,徳田優大,継続,0,継続,0,投球,17,37.8,145.65,ツーシーム,ボール,0,0,0,0,0,0,0,0,0,0,121,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 10:58,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,68,2,表,2,0,2,2,2,打席完了,イニング完了,試合継続,9,馬場龍星,0,0,8,松下雄大,1,上西嵐満,左,0,0,0,土井大輝,右,45,徳田優大,残留,0,残留,アウト,投球,17,80.9,148.5,チェンジ,空振り三振,0,0,0,0,0,0,0,0,0,0,124,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:00,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,69,2,裏,2,0,0,0,0,打席継続,イニング開始,試合継続,0,0,0,0,0,0,4,中村士朗,左,0,0,0,松本航,右,18,馬場龍星,0,0,0,0,投球,17,92.95,169.8,フォーク,見逃し,0,0,0,0,0,0,0,0,0,0,133,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:00,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,70,2,裏,2,0,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,4,中村士朗,左,0,0,0,松本航,右,19,馬場龍星,0,0,0,0,投球,17,54.35,199.2,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,141,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:00,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,71,2,裏,2,0,2,0,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,4,中村士朗,左,0,0,0,松本航,右,20,馬場龍星,0,0,0,アウト,投球,17,64,161,ストレート,見逃し三振,0,0,0,0,0,0,0,0,0,0,146,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
